RegionRank	Rank	Name	Rating
457	859	MAGMA	1659.099
458	863	shell	1658.688
459	864	スカーレット	1658.642
460	870	こけー	1658.277
461	871	Matcha	1658.185
462	877	ジェラルド	1657.762
463	879	ああああ	1657.634
464	880	あとりあ	1657.565
465	882	マクスウェル	1657.355
466	885	ココノツ	1657.018
467	886	スカーレット	1657.007
468	889	もぴー	1656.817
469	890	しゆう	1656.73
470	891	マイケル	1656.663
471	893	かこ	1656.594
472	894	カイナアノン	1656.537
473	896	きらよしかげ	1656.485
474	897	バイオレット	1656.343
475	903	でら	1656.066
476	904	メイ	1655.84
477	906	ポール	1655.717
478	910	たくみ	1655.571
479	915	はまんり	1655.369
480	916	スカーレット	1655.304
481	922	HANZO	1655.057
482	924	たぬき	1654.97
483	925	れい	1654.96
484	927	ひっこし	1654.917
485	931	ロエ	1654.752
486	932	メガニドラン	1654.73
487	933	ゆうき	1654.673
488	934	おきなこ	1654.595
489	939	カレーうどん	1654.472
490	941	えげ	1654.333
491	943	スカーレット	1654.29
492	944	じりさん	1654.22
493	949	エリマキ	1653.982
494	950	らいあ～	1653.971
495	952	ざわこ	1653.886
496	953	シロアリ	1653.817
497	955	しいなたき	1653.634
498	956	バイオレット	1653.564
499	957	スカーレット	1653.557
500	958	とまと	1653.498
501	959	Sn	1653.477
502	960	シェド☆	1653.463
503	961	しょうたーる	1653.456
504	967	ゆうき	1653.15
505	970	レキ	1653.021
506	974	Haru	1652.825
507	979	GUY	1652.603
508	981	☆LMC☆	1652.556
509	985	ぽんず	1652.173
510	988	タカシ	1651.929
511	991	レーンエイム	1651.864
512	995	リカ	1651.642
513	996	CRYMAX	1651.63
514	997	オズ	1651.601
515	998	ハル	1651.592
516	999	ぐちを	1651.491
517	1002	セブン	1651.38
518	1003	ゆー	1651.333
519	1005	Sara	1651.261
520	1015	シンタロウ	1650.424
521	1016	スカーレット	1650.354
522	1018	スカーレット	1650.186
523	1019	V	1650.18
524	1020	みさお	1650.112
525	1023	リラ	1649.952
526	1027	しゅふぁ	1649.833
527	1028	ハル	1649.668
528	1030	あさい　れん	1649.309
529	1034	ちゃんさん	1649.229
530	1035	あい	1649.185
531	1036	ディスコ	1649.093
532	1039	グリーン	1648.988
533	1040	しのののめ	1648.789
534	1042	テラぅち	1648.643
535	1043	けの	1648.63
536	1044	アベリア	1648.536
537	1045	Liebe!	1648.516
538	1048	Sumira	1648.363
539	1050	あすか	1648.268
540	1051	きなこ	1648.258
541	1052	ハルキリ	1648.256
542	1056	ミツ	1648.142
543	1057	リン	1647.801
544	1059	ハルト	1647.664
545	1060	mumemo	1647.623
546	1061	かんちゃん	1647.618
547	1062	バイオレット	1647.581
548	1063	シロー	1647.553
549	1067	ブレス	1647.104
550	1070	ヒロシ	1646.955
551	1076	zaka	1646.722
552	1079	とかげ	1646.668
553	1081	иAø′ω`	1646.436
554	1082	バイオレット	1646.402
555	1083	スカーレット	1646.318
556	1084	なんぢゃも。	1646.225
557	1085	すーちょ	1646.183
558	1086	リサ	1646.087
559	1087	ちひろ	1646.035
560	1094	スカーレット	1645.336
561	1095	ゝ._.ゝ	1645.309
562	1097	ムーン	1645.066
563	1098	のぞむ	1644.919
564	1099	アベレージ	1644.842
565	1100	アルタイル	1644.823
566	1102	サイ	1644.731
567	1104	バイオレット	1644.633
568	1106	ユウキ	1644.582
569	1109	シロ	1644.43
570	1111	アリナ	1644.381
571	1112	ラナ	1644.302
572	1113	レベッカ	1644.284
573	1114	モロG	1644.264
574	1116	しごとちゅう	1644.154
575	1117	サたーん	1644.152
576	1118	バイオレット	1644.103
577	1121	ミヤ	1643.618
578	1122	ヴォルフ	1643.603
579	1123	どらぽけ	1643.53
580	1125	マスター	1643.476
581	1126	ぽかりん	1643.375
582	1127	すぶた	1643.281
583	1129	ケコツソギリ	1643.121
584	1130	nkam	1643.109
585	1134	ひなた	1642.843
586	1135	バイオレット	1642.828
587	1139	だしまき	1642.551
588	1140	ショウタ	1642.463
589	1142	アンサ	1642.281
590	1143	ジージ	1642.247
591	1147	バイオレット	1642.003
592	1148	GNO	1641.989
593	1152	オルド	1641.907
594	1154	りょう	1641.866
595	1157	トロ	1641.723
596	1158	ふどう	1641.706
597	1159	マヤ	1641.697
598	1160	たくと	1641.592
599	1161	ぶるー	1641.458
600	1167	スカーレット	1641.257
601	1168	ヤユ	1641.171
602	1171	へき	1641.142
603	1172	かえで	1641.129
604	1173	こここ	1640.958
605	1174	zero	1640.953
606	1175	だいごろう	1640.897
607	1177	こー	1640.873
608	1178	こやぴ	1640.843
609	1180	トーヤ	1640.704
610	1183	スカーレット	1640.618
611	1188	ぷとし	1640.302
612	1189	つるこ	1640.28
613	1190	Pyra	1640.278
614	1192	シミチン	1640.134
615	1195	TK	1639.963
616	1196	シスマ	1639.869
617	1197	ジャスミン	1639.856
618	1198	こち	1639.641
619	1199	たいこうぼう	1639.607
620	1200	Va	1639.593
621	1201	mozuck	1639.506
622	1202	よしづきさら	1639.497
623	1204	あおのり	1639.448
624	1208	あてらいあー	1639.217
625	1209	パル	1639.21
626	1210	ガーベラ	1639.188
627	1211	YUKI	1639.07
628	1213	りうざき	1638.767
629	1215	HIBIKI	1638.737
630	1216	こかも	1638.723
631	1217	ぬこのすけ	1638.687
632	1222	Ryo	1638.428
633	1223	ぼうマンダ	1638.36
634	1224	Q	1638.342
635	1225	HAL	1638.337
636	1227	スカーレット	1638.274
637	1228	スカーレット	1638.231
638	1229	jin	1638.15
639	1231	ガーメニー	1637.892
640	1232	スカーレット	1637.882
641	1233	じゃがB	1637.825
642	1235	スカーレット	1637.799
643	1240	Z23_V	1637.62
644	1241	neno	1637.526
645	1243	レオナ	1637.508
646	1244	ちゅ～る	1637.485
647	1247	せむべる	1637.422
648	1250	ふらっと	1637.311
649	1251	とうみん	1637.19
650	1253	かねむらみく	1637.083
651	1255	センベー	1636.969
652	1256	あるみかん	1636.96
653	1258	バイオレット	1636.81
654	1260	そいろ	1636.738
655	1263	おでん	1636.502
656	1266	シュン	1636.352
657	1268	スカーレット	1636.301
658	1271	しゅえじん	1636.244
659	1273	*ラディア	1635.999
660	1279	キラノナカマ	1635.811
661	1286	カチューシャ	1635.683
662	1287	デラー	1635.634
663	1290	ルート	1635.475
664	1292	ここみんご	1635.333
665	1294	セラフィマ	1635.165
666	1295	ハルト	1635.135
667	1296	たてがみ	1635.117
668	1300	ピカピ	1635.006
669	1302	リム	1634.909
670	1303	けいま	1634.908
671	1304	バイオレット	1634.889
672	1305	シュンタSC	1634.733
673	1310	あおい	1634.587
674	1311	もったか	1634.53
675	1312	まおにこ	1634.414
676	1324	やむ	1633.874
677	1325	ぐらむ	1633.754
678	1326	のあ	1633.679
679	1329	スカーレット	1633.458
680	1331	Onion_	1633.419
681	1332	ミリセント	1633.349
682	1335	ガイヤ	1633.045
683	1339	バイオレット	1632.739
684	1342	ななさきあい	1632.54
685	1343	Yuto	1632.534
686	1346	ルピナス	1632.396
687	1348	きひろ	1632.373
688	1350	きゃない	1632.236
689	1352	セナ	1632.23
690	1354	しゅん	1632.019
691	1356	すやこ	1631.897
692	1357	バイオレット	1631.853
693	1358	バイオレット	1631.811
694	1360	シガラ	1631.723
695	1361	さけるバタコ	1631.699
696	1362	たこやき	1631.669
697	1367	ケント	1631.452
698	1369	アオイシオリ	1631.29
699	1370	バイオレット	1631.265
700	1375	ひらっち	1631.134
701	1376	カリオン	1631.051
702	1377	リズ	1631.05
703	1381	けんた	1630.837
704	1382	S.Resu	1630.836
705	1383	☆MUGi☆	1630.724
706	1384	バイオレット	1630.716
707	1385	キノきょ	1630.607
708	1390	ケイ	1630.373
709	1391	しんしあ	1630.315
710	1393	りょうた	1630.301
711	1395	ティナ	1630.263
712	1404	もうしわけ	1629.701
713	1407	すおう	1629.56
714	1416	トビ	1629.11
715	1418	とと	1629.031
716	1421	コジロー	1628.865
717	1423	Wow_ヤン	1628.783
718	1424	バイオレット	1628.767
719	1425	ホイコーロー	1628.689
720	1426	かりんとう	1628.62
721	1427	みどら	1628.619
722	1429	バイオレット	1628.464
723	1430	にゃおぷん	1628.459
724	1431	バイオレット	1628.287
725	1434	スカーレット	1628.059
726	1435	のまねこ	1627.991
727	1436	hide	1627.938
728	1438	スカーレット	1627.883
729	1439	ひろま	1627.85
730	1441	я	1627.69
731	1442	こうぎょう	1627.668
732	1443	なんじょる	1627.665
733	1445	こいち	1627.635
734	1446	タクヤ	1627.626
735	1447	ヤたらこがさ	1627.606
736	1451	もがみ	1627.506
737	1452	ラングドシャ	1627.482
738	1454	ライラック	1627.436
739	1456	しきお	1627.334
740	1458	ユタカ	1627.298
741	1461	ヒフミ	1627.151
742	1462	ゆーぴー00	1627.141
743	1463	わきもん	1627.106
744	1464	あつろう	1627.008
745	1466	バイオレット	1626.964
746	1469	あきら	1626.818
747	1470	3key	1626.784
748	1471	アオイ	1626.769
749	1472	みんと	1626.709
750	1474	たかな	1626.48
751	1479	むらさき	1626.032
752	1481	スカーレット	1625.947
753	1487	ソーナンデス	1625.501
754	1488	きばやし	1625.491
755	1489	だんち	1625.484
756	1493	たおかもいち	1625.309
757	1496	ヒバり	1625.194
758	1497	ReきEX	1625.165
759	1499	OZ	1625.058
760	1502	メ～テレ	1625.011
761	1507	ミゲル	1624.916
762	1508	Spream	1624.888
763	1510	さなえ	1624.767
764	1511	ぴはるぴ	1624.752
765	1515	モミジ	1624.549
766	1516	ヒポモグ	1624.542
767	1516	Orange	1624.542
768	1518	★もよろしく	1624.535
769	1519	くみ	1624.492
770	1520	みっちー	1624.48
771	1521	K&A	1624.476
772	1523	ぼす	1624.328
773	1524	のけつ	1624.238
774	1525	どんでん	1624.206
775	1527	でからむち	1624.106
776	1528	ディマリア	1624.048
777	1531	くぅたろう	1623.934
778	1539	なむ	1623.535
779	1540	あさひみやび	1623.525
780	1541	てぺこ	1623.489
781	1542	ぞいや	1623.466
782	1543	RIVERA	1623.423
783	1545	りょうた	1623.372
784	1548	りたっち	1623.205
785	1549	まさよし	1623.148
786	1552	カラメル	1623.065
787	1554	まゆ	1623.025
788	1557	ハナミズキ	1622.874
789	1559	え～すけ	1622.862
790	1563	えいきょ	1622.62
791	1566	うさぎ	1622.558
792	1567	カンパーナ	1622.528
793	1569	なるえ	1622.496
794	1574	フキ	1622.081
795	1576	スカーレット	1621.966
796	1578	かのは	1621.898
797	1579	バイオレット	1621.825
798	1580	tさくだよー	1621.795
799	1581	キリ	1621.771
800	1583	うじむ	1621.727
801	1586	Kyabe2	1621.618
802	1587	ディミトリ	1621.594
803	1588	えーす	1621.565
804	1589	みこと	1621.377
805	1592	ながとも	1621.156
806	1595	バイオレット	1621.006
807	1597	おちゃ	1620.854
808	1598	ノラバン	1620.847
809	1599	レイン	1620.843
810	1602	いこ	1620.804
811	1605	もも	1620.712
812	1606	けん	1620.705
813	1608	スカーレット	1620.685
814	1614	バイオレット	1620.454
815	1615	まふゆ	1620.396
816	1616	いいひこ	1620.308
817	1618	ぷろぱん	1620.205
818	1619	スカーレット	1620.06
819	1623	ヒシン	1619.986
820	1624	スカーレット	1619.958
821	1627	ヤミ	1619.871
822	1627	モンドコロ	1619.871
823	1630	りずむちゃん	1619.849
824	1632	みゅうみゅう	1619.835
825	1633	たいき	1619.818
826	1635	ビーモ	1619.796
827	1636	さくらい	1619.794
828	1638	にちじょう	1619.714
829	1640	マンデリン	1619.526
830	1641	トレ	1619.504
831	1646	スカーレット	1619.289
832	1647	kawai	1619.285
833	1649	エニグマ	1619.182
834	1652	ゆう	1619.16
835	1653	Ashen	1619.153
836	1654	くぅたん	1619.029
837	1660	バイオレット	1618.82
838	1663	こうだい	1618.609
839	1664	ゆう	1618.571
840	1666	バイオレット	1618.497
841	1667	はんちゃ	1618.449
842	1669	まひる	1618.394
843	1670	はむちゃん	1618.389
844	1673	バイオレット	1618.206
845	1674	すけお	1618.172
846	1676	スカーレット	1618.146
847	1677	√	1618.085
848	1679	すー	1617.936
849	1680	うある	1617.911
850	1681	JK	1617.895
851	1685	！ヘッド	1617.779
852	1686	コンゴリラ	1617.742
853	1687	かよ	1617.707
854	1689	あれごろう	1617.664
855	1693	しょうじゃん	1617.496
856	1695	アカペン	1617.422
857	1696	ミガワリ	1617.357
858	1697	ほんまる	1617.323
859	1698	うーくん	1617.304
860	1699	ベガ	1617.302
861	1700	バイオレット	1617.298
862	1701	ひかる	1617.296
863	1702	なぎ	1617.272
864	1703	まる	1617.209
865	1705	あるぷす	1617.108
866	1707	ユウスケ	1617.076
867	1708	うら	1617.034
868	1709	KOU	1616.864
869	1715	バイオレット	1616.652
870	1718	イソサキ	1616.557
871	1719	マドリ	1616.536
872	1730	なぎちゅー	1616.231
873	1733	カズヤマ	1616.2
874	1735	Towa	1616.117
875	1736	a4kai	1616.048
876	1739	マクロ	1615.886
877	1740	1001	1615.878
878	1741	Violet	1615.836
879	1744	しかばね	1615.678
880	1746	ワタガシ	1615.589
881	1749	June	1615.504
882	1754	イザベル	1615.434
883	1755	カルーア	1615.394
884	1761	バイオレット	1615.057
885	1763	にしくんSP	1614.947
886	1764	おまお	1614.913
887	1769	ばるーん	1614.738
888	1771	いちたろう	1614.726
889	1772	ぐっちゃん	1614.725
890	1773	ArcU	1614.694
891	1774	レイジュ	1614.6
892	1775	ルビー	1614.565
893	1776	そわか	1614.557
894	1777	ゆゆてっく	1614.538
895	1782	こうしろう	1614.306
896	1783	warasi	1614.26
897	1784	Act	1614.24
898	1787	ほたのこ	1614.206
899	1790	おピザCEO	1614.191
900	1791	Tesra	1614.073
901	1795	ジーモ	1614.02
902	1796	バイオレット	1613.991
903	1797	ふぉる	1613.981
904	1798	ノンノン	1613.975
905	1799	かーたん	1613.841
906	1801	もふ	1613.756
907	1802	ハットゥシャ	1613.754
908	1803	ヌルユキ	1613.706
909	1804	カヤト	1613.666
910	1810	Wat	1613.517
911	1811	QS	1613.497
912	1812	ダブルゼータ	1613.487
913	1813	しらゆき	1613.411
914	1816	あっとぅー	1613.212
915	1818	スカーレット	1613.203
916	1820	やましょー	1613.143
917	1821	ぷーちゃん	1613.137
918	1823	バイオレット	1613.102
919	1825	F	1612.929
920	1828	かっつん	1612.903
921	1830	えびふりゃい	1612.76
922	1831	スカーレット	1612.712
923	1837	たにめそ	1612.605
924	1838	てっかい	1612.541
925	1839	コウキ	1612.505
926	1841	ジョン	1612.441
927	1842	スカーレット	1612.41
928	1843	dogu	1612.372
929	1846	もうひとくち	1612.277
930	1848	あうそりてぃ	1612.261
931	1849	ゆん	1612.256
932	1853	あざといと	1612.062
933	1856	けいぼうくん	1611.827
934	1860	いきだ	1611.652
